Temp_K,tauRad_us,tauSRH_us,tauAug_us,Total_us
194,10.6497653471725,0.477402107491095,0.77399713893789,0.287309799986944
195,10.7160493919352,0.483379608454517,0.772769959842527,0.289340835508365
196,10.7808321954183,0.48954150423007,0.771385174680603,0.291387673669812
197,10.843985087477,0.495886456162469,0.769832491380149,0.293445176561938
198,10.90537359747,0.502412599941764,0.768101348529121,0.295507804216081
199,10.9648576073909,0.509117512518778,0.76618095023556,0.29756960874439
200,11.0222915711301,0.515998179758134,0.764060307424656,0.299624231063713
201,11.0775248060307,0.52305096529153,0.761728285925793,0.301664900588997
202,11.1304018626353,0.530271581084207,0.759173661639649,0.303684438295344
203,11.1807629780736,0.537655060275205,0.756385182994408,0.305675263554967
204,11.2284446179005,0.545195732895268,0.753351640800402,0.307629405154646
205,11.2732801103281,0.552887205103016,0.750061945492332,0.30953851688919
206,11.3151003757049,0.560722342607991,0.746505211608485,0.311393898105593
207,11.3537347527535,0.568693258966079,0.74267084919686,0.313186519539347
208,11.3890119214971,0.576791309436003,0.738548661660656,0.31490705473768
209,11.4207609209776,0.585007091072846,0.734128949362454,0.316545917303093
210,11.448812257826,0.593330449703383,0.729402618101187,0.318093304114011
211,11.4729990994992,0.601750494376705,0.724361291363188,0.319539244587217
212,11.4931585436044,0.610255619810372,0.71899742503436,0.320873655939623
213,11.5091329522366,0.618833537256481,0.713304423051286,0.322086404285595
214,11.5207713377291,0.627471314093254,0.707276752273305,0.323167371272563
215,11.5279307837372,0.636155422306925,0.700910054683491,0.324106525814322
216,11.5304778832347,0.644871795867495,0.694201254883414,0.324894000331816
217,11.5282901729,0.653605896823329,0.687148660743404,0.325520170759364
218,11.5212575415959,0.662342789747484,0.679752055015857,0.325975739425065
219,11.5092835893137,0.671067223968245,0.672012775721174,0.326251819772942
220,11.4922869121479,0.679763722813598,0.663933783180843,0.326340021766919
221,11.4702022886674,0.688416678901085,0.655519711703937,0.32623253670883
222,11.4429817435238,0.697010454318059,0.646776904133544,0.325922220120025
223,11.4105954653235,0.705529484370159,0.63771342772739,0.325402671283789
224,11.3730325576947,0.713958383435237,0.628339070177392,0.324668308028215
225,11.3303016050907,0.722282051352673,0.618665314958901,0.323714435349399
226,11.2824310381332,0.730485778709555,0.608705295631117,0.322537306534826
227,11.2294692871267,0.738555349360058,0.598473729172117,0.321134175546679
228,11.171484716659,0.746477138534982,0.587986828909955,0.319503339563158
229,11.1085653388031,0.754238204965522,0.577262198087972,0.317644170749465
230,11.0408183071967,0.761826375557685,0.566318705560529,0.315557136534122
231,10.9683691990297,0.769230321307903,0.555176345537551,0.313243807894418
232,10.891361096547,0.776439623341173,0.54385608366649,0.310706855399663
233,10.8099534839145,0.783444828173642,0.532379692045175,0.307950033014268
234,10.7243209790505,0.790237491543941,0.520769575987113,0.304978149915966
235,10.6346519231681,0.796810210412791,0.509048595505468,0.301797030829146
236,10.5411468532148,0.803156642989377,0.497239884538984,0.298413465601262
